taxon_id,source_id,scientific_name,genus,subgenus,species,subspecies,authority_name,authority_year,itis_number,common_name
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Apalone spinifera emoryi,Apalone,,spinifera,emoryi,Agassiz,1857,,Texas Spiny Softshell
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Apalone spinifera guadalupensis,Apalone,,spinifera,guadalupensis,Webb,1962,,Guadalupe Spiny Softshell
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Apalone spinifera hartwegi,Apalone,,spinifera,hartwegi,Conant and Goin,1948,,Western Spiny Softshell
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Apalone spinifera pallida,Apalone,,spinifera,pallida,Webb,1962,,Pallid Spiny Softshell
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Apalone spinifera spinifera,Apalone,,spinifera,spinifera,Lesueur,1827,,Eastern Spiny Softshell
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Arizona elegans,Arizona,,elegans,,Kennicott,1859,,Glossy Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Arizona elegans arenicola,Arizona,,elegans,arenicola,Dixon,1960,,Texas Glossy Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Arizona elegans candida,Arizona,,elegans,candida,Klauber,1946,,Mohave Glossy Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Arizona elegans eburnata,Arizona,,elegans,eburnata,Klauber,1946,,Desert Glossy Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Arizona elegans elegans,Arizona,,elegans,elegans,Kennicott,1859,,Kansas Glossy Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Arizona elegans noctivaga,Arizona,,elegans,noctivaga,Klauber,1946,,Arizona Glossy Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Arizona elegans occidentalis,Arizona,,elegans,occidentalis,Blanchard,1924,,California Glossy Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Arizona elegans philipi,Arizona,,elegans,philipi,Klauber,1946,,Painted Desert Glossy Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Ascaphus montanus,Ascaphus,,montanus,,Mittleman and Myers,1949,,Rocky Mountain Tailed Frog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Ascaphus truei,Ascaphus,,truei,,Stejneger,1899,,Coastal Tailed Frog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis arizonae,Aspidoscelis,,arizonae,,Van Denburgh,1896,,Arizona Striped Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis burti,Aspidoscelis,,burti,,Taylor,1938,,Canyon Spotted Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis burti stictogramma,Aspidoscelis,,burti,stictogramma,Burger,1950,,Giant Spotted Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis dixoni,Aspidoscelis,,dixoni,,Scudday,1973,,Gray Checkered Whiptail unisexual)
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis exsanguis,Aspidoscelis,,exsanguis,,Lowe,1956,,Chihuahuan Spotted Whiptail unisexual)
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis gularis,Aspidoscelis,,gularis,,Baird and Girard,1852,,Common Spotted Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis gularis gularis,Aspidoscelis,,gularis,gularis,Baird and Girard,1852,,Texas Spotted Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis gypsi,Aspidoscelis,,gypsi,,Wright and Lowe,1993,,Little White Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis hyperythra,Aspidoscelis,,hyperythra,,Cope,1863,,Orange-throated Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis hyperythra beldingi,Aspidoscelis,,hyperythra,beldingi,Stejneger,1894,,Belding's Orange-throated Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis inornata,Aspidoscelis,,inornata,,Baird,1859,,Little Striped Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis inornata heptagramma,Aspidoscelis,,inornata,heptagramma,Axtell,1961,,Trans-Pecos Striped Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis inornata junipera,Aspidoscelis,,inornata,junipera,Wright and Lowe,1993,,Woodland Striped Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis inornata llanuras,Aspidoscelis,,inornata,llanuras,Wright and Lowe,1993,,Plains Striped Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis laredoensis,Aspidoscelis,,laredoensis,,McKinney; Kay and Anderson,1973,,Laredo Striped
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis marmorata,Aspidoscelis,,marmorata,,Baird and Girard,1852,,Marbled Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis marmorata marmorata,Aspidoscelis,,marmorata,marmorata,Baird and Girard,1852,,Western Marbled Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis marmorata reticuloriens,Aspidoscelis,,marmorata,reticuloriens,Vance,1978,,Eastern Marbled Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis motaguae,Aspidoscelis,,motaguae,,Sackett,1941,,Giant Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis neomexicana,Aspidoscelis,,neomexicana,,Lowe and Zweifel,1952,,New Mexico Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis neotesselata,Aspidoscelis,,neotesselata,,Walker; Cordes and Taylor,1997,,Colorado Checkered
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis pai,Aspidoscelis,,pai,,Wright and Lowe,1993,,Pai Striped Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis scalaris,Aspidoscelis,,scalaris,,Cope,1892,,Plateau Spotted Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis scalaris septemvittata,Aspidoscelis,,scalaris,septemvittata,Cope,1892,,Big Bend Spotted Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis sexlineata,Aspidoscelis,,sexlineata,,Linnaeus,1766,,Six-lined Racerunner
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis sexlineata sexlineata,Aspidoscelis,,sexlineata,sexlineata,Linnaeus,1766,,Eastern Six-lined Racerunner
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis sexlineata stephensae,Aspidoscelis,,sexlineata,stephensae,Trauth,1992,,Texas Yellow-headed Racerunner
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis sexlineata viridis,Aspidoscelis,,sexlineata,viridis,Lowe,1966,,Prairie Racerunner
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis sonorae,Aspidoscelis,,sonorae,,Lowe and Wright,1964,,Sonoran Spotted Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis tesselata,Aspidoscelis,,tesselata,,Say,1823,,Common Checkered Whiptail unisexual)
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis tigris,Aspidoscelis,,tigris,,Baird and Girard,1852,,Tiger Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis tigris munda,Aspidoscelis,,tigris,munda,Camp,1916,,California Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis tigris punctilinealis,Aspidoscelis,,tigris,punctilinealis,Dickerson,1919,,Sonoran Tiger Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis tigris septentrionalis,Aspidoscelis,,tigris,septentrionalis,Burger,1950,,Plateau Tiger Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis tigris stejnegeri,Aspidoscelis,,tigris,stejnegeri,Van Denburgh,1894,,Coastal Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis tigris tigris,Aspidoscelis,,tigris,tigris,Baird and Girard,1852,,Great Basin Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis uniparens,Aspidoscelis,,uniparens,,Wright and Lowe,1965,,Desert Grassland Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis velox,Aspidoscelis,,velox,,Springer,1928,,Plateau Striped Whiptail unisexual)
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Aspidoscelis xanthonota,Aspidoscelis,,xanthonota,,Duellman and Lowe,1953,,Red-backed Whiptail
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Basiliscus vittatus,Basiliscus,,vittatus,,Wiegmann,1828,,Brown Basilisk
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Batrachoseps attenuatus,Batrachoseps,,attenuatus,,Eschscholtz,1833,,California Slender Salamander
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Batrachoseps campi,Batrachoseps,,campi,,Marlow; Brode and Wake,1979,,Inyo Mountains Salamander
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Batrachoseps diabolicus,Batrachoseps,,diabolicus,,Jockusch; Wake and Yanev,1998,,Hell Hollow Slender
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Batrachoseps gabrieli,Batrachoseps,,gabrieli,,Wake,1996,,San Gabriel Mountains Slender Salamander
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Batrachoseps gavilanensis,Batrachoseps,,gavilanensis,,Jockusch; Yanev and Wake,2001,,Gabilan Mountains
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Batrachoseps gregarius,Batrachoseps,,gregarius,,Jockusch; Wake and Yanev,1998,,Gregarious Slender
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Batrachoseps incognitus,Batrachoseps,,incognitus,,Jockusch; Yanev and Wake,2001,,San Simeon Slender
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Batrachoseps kawia,Batrachoseps,,kawia,,Jockusch; Wake and Yanev,1998,,Sequoia Slender Salamander
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Batrachoseps luciae,Batrachoseps,,luciae,,Jockusch; Yanev and Wake,2001,,Santa Lucia Mountains
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Batrachoseps major,Batrachoseps,,major,,Camp,1915,,Garden Slender Salamander
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Batrachoseps major aridus,Batrachoseps,,major,aridus,Brame,1970,,Desert Slender Salamander
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Batrachoseps major major,Batrachoseps,,major,major,Camp,1915,,Garden Slender Salamander
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Batrachoseps minor,Batrachoseps,,minor,,Jockusch; Yanev and Wake,2001,,Lesser Slender Salamander.
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Batrachoseps nigriventris,Batrachoseps,,nigriventris,,Cope,1869,,Black-bellied Slender Salamander
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Batrachoseps pacificus,Batrachoseps,,pacificus,,Cope,1865,,Channel Islands Slender Salamander
