"","taxon_id","spp_id","source_id","scientific_name","genus","subgenus","species","subspecies","authority_name","authority_year","itis_number","common_name"
"50","herps","amb_tig","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Ambystoma tigrinum","Ambystoma",NA,"tigrinum",NA,"Green",1825,NA,"Eastern Tiger Salamander"
"51","herps","amb_tig4",NA,"Ambystoma tigrinum mavortium","Ambystoma",NA,"tigrinum","mavortium",NA,NA,NA,"Tiger Salamander"
"52","herps","amb_tig3",NA,"Ambystoma tigrinum tigrinum","Ambystoma",NA,"tigrinum","tigrinum",NA,NA,NA,"Eastern tiger salamander"
"53","herps","ame_ame","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Ameiva ameiva","Ameiva",NA,"ameiva",NA,"Linnaeus",1758,NA,"Giant Ameiva"
"54","herps","ame_exs",NA,"Ameiva exsul","Ameiva",NA,"exsul",NA,NA,NA,NA,NA
"55","herps","ame_exs1","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Ameiva exsul alboguttata","Ameiva",NA,"exsul","alboguttata","Boulenger",1896,"Puerto Rican Ground Lizard",NA
"56","herps","ame_exs2","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Ameiva exsul desechensis","Ameiva",NA,"exsul","desechensis","Heatwole and Torres",1967,"Puerto Rican Ground Lizard",NA
"57","herps","ame_exs3","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Ameiva exsul exsul","Ameiva",NA,"exsul","exsul","Cope",1863,"Puerto Rican Ground Lizard",NA
"58","herps","ame_wet","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Ameiva wetmorei","Ameiva",NA,"wetmorei",NA,"Stejneger",1913,"Blue-Tailed Ground Lizard",NA
"59","herps","amp_bak","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Amphisbaena bakeri","Amphisbaena",NA,"bakeri",NA,"Stejneger",1904,"Baker's Worm Lizard",NA
"60","herps","amp_cae","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Amphisbaena caeca","Amphisbaena",NA,"caeca",NA,"Cuvier",1829,"Puerto Rican Worm Lizard",NA
"61","herps","amp_sch","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Amphisbaena schmidti","Amphisbaena",NA,"schmidti",NA,"Gans",1964,"Schmidt's Worm Lizard",NA
"62","herps","amp_xer","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Amphisbaena xera","Amphisbaena",NA,"xera",NA,"Thomas",1966,"Puerto Rican Dryland Worm Lizard",NA
"63","herps","amp_mea","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Amphiuma means","Amphiuma",NA,"means",NA,"Garden",1821,NA,"Two-toed Amphiuma"
"64","herps","amp_pho","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Amphiuma pholeter","Amphiuma",NA,"pholeter",NA,"Neill",1964,NA,"One-toed Amphiuma"
"65","herps","amp_tri","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Amphiuma tridactylum","Amphiuma",NA,"tridactylum",NA,"Cuvier",1827,NA,"Three-toed Amphiuma"
"66","herps","ana_ame","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus americanus","Anaxyrus",NA,"americanus",NA,"Holbrook",1836,NA,"American Toad"
"67","herps","ana_ame2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus americanus americanus","Anaxyrus",NA,"americanus","americanus","Holbrook",1836,NA,"Eastern American Toad"
"68","herps","ana_ame3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus americanus charlesmithi","Anaxyrus",NA,"americanus","charlesmithi","Bragg",1954,NA,"Dwarf American Toad"
"69","herps","ana_bax","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus baxteri","Anaxyrus",NA,"baxteri",NA,"Porter",1968,NA,"Wyoming Toad"
"70","herps","ana_bor","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus boreas","Anaxyrus",NA,"boreas",NA,"Baird and Girard",1852,NA,"Western Toad"
"71","herps","ana_bor2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus boreas boreas","Anaxyrus",NA,"boreas","boreas","Baird and Girard",1852,NA,"Boreal Toad"
"72","herps","ana_bor3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus boreas halophilus","Anaxyrus",NA,"boreas","halophilus","Baird and Girard",1853,NA,"Southern California Toad"
"73","herps","ana_cal","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus californicus","Anaxyrus",NA,"californicus",NA,"Camp",1915,NA,"Arroyo Toad"
"74","herps","ana_can","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus canorus","Anaxyrus",NA,"canorus",NA,"Camp",1916,NA,"Yosemite Toad"
"75","herps","ana_cog","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus cognatus","Anaxyrus",NA,"cognatus",NA,"Say",1823,NA,"Great Plains Toad"
"76","herps","ana_deb","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus debilis","Anaxyrus",NA,"debilis",NA,"Girard",1854,NA,"Green Toad"
"77","herps","ana_deb2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus debilis debilis","Anaxyrus",NA,"debilis","debilis","Girard",1854,NA,"Eastern Green Toad"
"78","herps","ana_deb3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus debilis insidior","Anaxyrus",NA,"debilis","insidior","Girard",1854,NA,"Western Green Toad"
"79","herps","ana_exs","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus exsul","Anaxyrus",NA,"exsul",NA,"Myers",1942,NA,"Black Toad"
"80","herps","ana_fow","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus fowleri","Anaxyrus",NA,"fowleri",NA,"Hinckley",1882,NA,"Fowler's Toad"
"81","herps","ana_hem","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus hemiophrys","Anaxyrus",NA,"hemiophrys",NA,"Cope",1886,NA,"Canadian Toad"
"82","herps","ana_hou","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus houstonensis","Anaxyrus",NA,"houstonensis",NA,"Sanders",1953,NA,"Houston Toad"
"83","herps","ana_mic","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus microscaphus","Anaxyrus",NA,"microscaphus",NA,"Cope",1866,NA,"Arizona Toad"
"84","herps","ana_nel","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus nelsoni","Anaxyrus",NA,"nelsoni",NA,"Stejneger",1893,NA,"Amargosa Toad"
"85","herps","ana_pun","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus punctatus","Anaxyrus",NA,"punctatus",NA,"Baird and Girard",1852,NA,"Red-spotted Toad"
"86","herps","ana_que","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus quercicus","Anaxyrus",NA,"quercicus",NA,"Holbrook",1840,NA,"Oak Toad"
"87","herps","ana_ret","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus retiformis","Anaxyrus",NA,"retiformis",NA,"Sanders and Smith",1951,NA,"Sonoran Green Toad"
"88","herps","ana_spe","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus speciosus","Anaxyrus",NA,"speciosus",NA,"Girard",1854,NA,"Texas Toad"
"89","herps","ana_ter","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus terrestris","Anaxyrus",NA,"terrestris",NA,"Bonnaterre",1789,NA,"Southern Toad"
"90","herps","ana_woo","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus woodhousii","Anaxyrus",NA,"woodhousii",NA,"Girard",1854,NA,"Woodhouse's Toad"
"91","herps","ana_woo2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus woodhousii australis","Anaxyrus",NA,"woodhousii","australis","Shannon and Lowe",1955,NA,"Southwestern"
"92","herps","ana_woo3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anaxyrus woodhousii woodhousii","Anaxyrus",NA,"woodhousii","woodhousii","Girard",1854,NA,"Rocky Mountain Toad"
"93","herps","ane_aen","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Aneides aeneus","Aneides",NA,"aeneus",NA,"Cope and Packard",1881,NA,"Green Salamander"
"94","herps","ane_fer","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Aneides ferreus","Aneides",NA,"ferreus",NA,"Cope",1869,NA,"Clouded Salamander"
"95","herps","ane_fla","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Aneides flavipunctatus","Aneides",NA,"flavipunctatus",NA,"Strauch",1870,NA,"Black Salamander"
"96","herps","ane_fla2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Aneides flavipunctatus flavipunctatus","Aneides",NA,"flavipunctatus","flavipunctatus","Strauch",1870,NA,"Speckled Black Salamander"
"97","herps","ane_fla3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Aneides flavipunctatus niger","Aneides",NA,"flavipunctatus","niger","Myers and Maslin",1948,NA,"Santa Cruz Black Salamander"
"98","herps","ane_har","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Aneides hardii","Aneides",NA,"hardii",NA,"Taylor",1941,NA,"Sacramento Mountains Salamander"
"99","herps","ane_lug","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Aneides lugubris","Aneides",NA,"lugubris",NA,"Hallowell",1849,NA,"Arboreal Salamander"
"100","herps","ane_vag","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Aneides vagrans","Aneides",NA,"vagrans",NA,"Wake and Jackman",1999,NA,"Wandering Salamander"
"101","herps","ann_pul","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anniella pulchra","Anniella",NA,"pulchra",NA,"Gray",1852,NA,"California Legless Lizard"
"102","herps","ano_car","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anolis carolinensis","Anolis",NA,"carolinensis",NA,"Voigt",1832,NA,"Green Anole"
"103","herps","ano_car2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anolis carolinensis carolinensis","Anolis",NA,"carolinensis","carolinensis","Voigt",1832,NA,"Northern Green Anole"
"104","herps","ano_car3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anolis carolinensis seminolus","Anolis",NA,"carolinensis","seminolus","Vance",1991,NA,"Southern Green Anole"
"105","herps","ano_chl","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anolis chlorocyanus","Anolis",NA,"chlorocyanus",NA,"Dumeril and Bibron",1837,NA,"Hispaniolan Green Anole"
"106","herps","ano_chl2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anolis chlorocyanus cristatellus","Anolis",NA,"chlorocyanus","cristatellus","Dumeril and Bibron",1837,NA,"Puerto Rican Crested Anole"
"107","herps","ano_coo","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Anolis cooki","Anolis",NA,"cooki",NA,"Grant",1931,"Cook's Anole",NA
"108","herps","ano_cri",NA,"Anolis cristatellus","Anolis",NA,"cristatellus",NA,NA,NA,NA,NA
"109","herps","ano_cri1","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Anolis cristatellus cristatellus","Anolis",NA,"cristatellus","cristatellus","Dumeril and Bibron",1837,"Puerto Rican Crested Anole",NA
"110","herps","ano_cri2","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Anolis cristatellus wileyae","Anolis",NA,"cristatellus","wileyae","Grant",1931,"Eastern Puerto Rican Crested Anole",NA
"111","herps","ano_cuv","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Anolis cuvieri","Anolis",NA,"cuvieri",NA,"Merrem",1820,"Puerto Rican Giant Anole",NA
"112","herps","ano_cyb","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anolis cybotes","Anolis",NA,"cybotes",NA,"Cope",1862,NA,"Large-headed Anole"
"113","herps","ano_cyb2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anolis cybotes cybotes","Anolis",NA,"cybotes","cybotes","Cope",1862,NA,"Common Large-headed Anole"
"114","herps","ano_equ","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anolis equestris","Anolis",NA,"equestris",NA,"Merrem",1820,NA,"Knight Anole"
"115","herps","ano_equ2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anolis equestris equestris","Anolis",NA,"equestris","equestris","Merrem",1820,NA,"Western Knight Anole"
"116","herps","ano_eve","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Anolis evermanni","Anolis",NA,"evermanni",NA,"Stejneger",1904,"Emerald Anole",NA
"117","herps","ano_gun","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Anolis gundlachi","Anolis",NA,"gundlachi",NA,"Peters",1876,"Yellow-bearded Anole",NA
"118","herps","ano_kru","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Anolis krugi","Anolis",NA,"krugi",NA,"Peters",1877,"Upland Grass Anole",NA
"119","herps","ano_mon","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Anolis monensis","Anolis",NA,"monensis",NA,"Stejneger",1904,"Mona Anole",NA
"120","herps","ano_occ","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Anolis occultus","Anolis",NA,"occultus",NA,"Williams and Rivero",1965,"Dwarf Anole",NA
"121","herps","ano_pon","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Anolis poncensis","Anolis",NA,"poncensis",NA,"Stejneger",1904,"Dryland Grass Anole",NA
"122","herps","ano_por","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Anolis porcatus","Anolis",NA,"porcatus",NA,"Gray",1840,NA,"Cuban Green Anole"
"123","herps","ano_pul","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Anolis pulchellus","Anolis",NA,"pulchellus",NA,"Dumeril and Bibron",1837,"Sharp-mouthed Lizard",NA
"124","herps","ano_roo","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Anolis roosevelti","Anolis",NA,"roosevelti",NA,"Grant",1931,"Culebra Island Giant Anole",NA
"125","herps","ano_sag","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Anolis sagrei","Anolis",NA,"sagrei",NA,"Dumeril and Bibron",1837,"Brown Anole",NA
"126","herps","ano_str","http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/","Anolis stratulus","Anolis",NA,"stratulus",NA,"Cope",1861,"Spotted Anole",NA
"127","herps","apa_fer","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Apalone ferox","Apalone",NA,"ferox",NA,"Schneider",1783,NA,"Florida Softshell"
"128","herps","apa_mut","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Apalone mutica","Apalone",NA,"mutica",NA,"Lesueur",1827,NA,"Smooth Softshell"
"129","herps","apa_mut3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Apalone mutica calvata","Apalone",NA,"mutica","calvata","Webb",1959,NA,"Gulf Coast Smooth Softshell"
"130","herps","apa_mut2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Apalone mutica mutica","Apalone",NA,"mutica","mutica","Lesueur",1827,NA,"Midland Smooth Softshell"
"131","herps","apa_spi8",NA,"Apalone s. spinifera","Apalone",NA,"s.","spinifera",NA,NA,NA,"Eastern Spiny Softshelled Turtle"
"132","herps","apa_spi","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Apalone spinifera","Apalone",NA,"spinifera",NA,"Lesueur",1827,NA,"Spiny Softshell"
"133","herps","apa_spi3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Apalone spinifera aspera","Apalone",NA,"spinifera","aspera","Agassiz",1857,NA,"Gulf Coast Spiny Softshell"
"134","herps","apa_spi4","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Apalone spinifera emoryi","Apalone",NA,"spinifera","emoryi","Agassiz",1857,NA,"Texas Spiny Softshell"
"135","herps","apa_spi5","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Apalone spinifera guadalupensis","Apalone",NA,"spinifera","guadalupensis","Webb",1962,NA,"Guadalupe Spiny Softshell"
"136","herps","apa_spi6","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Apalone spinifera hartwegi","Apalone",NA,"spinifera","hartwegi","Conant and Goin",1948,NA,"Western Spiny Softshell"
"137","herps","apa_spi7","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Apalone spinifera pallida","Apalone",NA,"spinifera","pallida","Webb",1962,NA,"Pallid Spiny Softshell"
"138","herps","apa_spi2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Apalone spinifera spinifera","Apalone",NA,"spinifera","spinifera","Lesueur",1827,NA,"Eastern Spiny Softshell"
"139","herps","ari_ele","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Arizona elegans","Arizona",NA,"elegans",NA,"Kennicott",1859,NA,"Glossy Snake"
"140","herps","ari_ele2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Arizona elegans arenicola","Arizona",NA,"elegans","arenicola","Dixon",1960,NA,"Texas Glossy Snake"
"141","herps","ari_ele3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Arizona elegans candida","Arizona",NA,"elegans","candida","Klauber",1946,NA,"Mohave Glossy Snake"
"142","herps","ari_ele4","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Arizona elegans eburnata","Arizona",NA,"elegans","eburnata","Klauber",1946,NA,"Desert Glossy Snake"
"143","herps","ari_ele5","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Arizona elegans elegans","Arizona",NA,"elegans","elegans","Kennicott",1859,NA,"Kansas Glossy Snake"
"144","herps","ari_ele6","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Arizona elegans noctivaga","Arizona",NA,"elegans","noctivaga","Klauber",1946,NA,"Arizona Glossy Snake"
"145","herps","ari_ele7","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Arizona elegans occidentalis","Arizona",NA,"elegans","occidentalis","Blanchard",1924,NA,"California Glossy Snake"
"146","herps","ari_ele8","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Arizona elegans philipi","Arizona",NA,"elegans","philipi","Klauber",1946,NA,"Painted Desert Glossy Snake"
"147","herps","asc_mon","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Ascaphus montanus","Ascaphus",NA,"montanus",NA,"Mittleman and Myers",1949,NA,"Rocky Mountain Tailed Frog"
"148","herps","asc_tru","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Ascaphus truei","Ascaphus",NA,"truei",NA,"Stejneger",1899,NA,"Coastal Tailed Frog"
"149","herps","asp_ari","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Aspidoscelis arizonae","Aspidoscelis",NA,"arizonae",NA,"Van Denburgh",1896,NA,"Arizona Striped Whiptail"
"150","herps","asp_bur","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Aspidoscelis burti","Aspidoscelis",NA,"burti",NA,"Taylor",1938,NA,"Canyon Spotted Whiptail"
"151","herps","asp_bur2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Aspidoscelis burti stictogramma","Aspidoscelis",NA,"burti","stictogramma","Burger",1950,NA,"Giant Spotted Whiptail"
"152","herps","asp_dix","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Aspidoscelis dixoni","Aspidoscelis",NA,"dixoni",NA,"Scudday",1973,NA,"Gray Checkered Whiptail unisexual)"
"153","herps","asp_exs","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Aspidoscelis exsanguis","Aspidoscelis",NA,"exsanguis",NA,"Lowe",1956,NA,"Chihuahuan Spotted Whiptail unisexual)"
"154","herps","asp_gul","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Aspidoscelis gularis","Aspidoscelis",NA,"gularis",NA,"Baird and Girard",1852,NA,"Common Spotted Whiptail"
"155","herps","asp_gul2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Aspidoscelis gularis gularis","Aspidoscelis",NA,"gularis","gularis","Baird and Girard",1852,NA,"Texas Spotted Whiptail"
"156","herps","asp_gyp","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Aspidoscelis gypsi","Aspidoscelis",NA,"gypsi",NA,"Wright and Lowe",1993,NA,"Little White Whiptail"
"157","herps","asp_hyp","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Aspidoscelis hyperythra","Aspidoscelis",NA,"hyperythra",NA,"Cope",1863,NA,"Orange-throated Whiptail"
"158","herps","asp_hyp2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Aspidoscelis hyperythra beldingi","Aspidoscelis",NA,"hyperythra","beldingi","Stejneger",1894,NA,"Belding's Orange-throated Whiptail"
"159","herps","asp_ino","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Aspidoscelis inornata","Aspidoscelis",NA,"inornata",NA,"Baird",1859,NA,"Little Striped Whiptail"
"160","herps","asp_ino2","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Aspidoscelis inornata heptagramma","Aspidoscelis",NA,"inornata","heptagramma","Axtell",1961,NA,"Trans-Pecos Striped Whiptail"
"161","herps","asp_ino3","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Aspidoscelis inornata junipera","Aspidoscelis",NA,"inornata","junipera","Wright and Lowe",1993,NA,"Woodland Striped Whiptail"
"162","herps","asp_ino4","http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/","Aspidoscelis inornata llanuras","Aspidoscelis",NA,"inornata","llanuras","Wright and Lowe",1993,NA,"Plains Striped Whiptail"
