taxon_id,spp_id,source_id,scientific_name,genus,subgenus,species,subspecies,authority_name,authority_year,itis_number,common_name,species_level_id
beetle,galatr,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Galerita atripes,Galerita,Progaleritina,atripes,,LeConte,1858,111745,,
beetle,galbic,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Galerita bicolor,Galerita,Progaleritina,bicolor,,Drury,1773,111751,,
beetle,galfor,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Galerita forreri,Galerita,Progaleritina,forreri,,Bates,1883,111750,,
beetle,galjan,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Galerita janus,Galerita,Progaleritina,janus,,Fabricius,1792,111744,,
beetle,galmex,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Galerita mexicana,Galerita,Progaleritina,mexicana,,Chaudoir,1872,111746,,
beetle,anilae,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Anisodactylus laetus,Anisodactylus,Pseudaplocentrus,laetus,,Dejean,1829,111184,,
beetle,pselec,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudaptinus lecontei,Pseudaptinus,Pseudaptinus,lecontei,,Dejean,1831,111726,,
beetle,pseten8,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pseudaptinus tenuicollis,Pseudaptinus,Pseudaptinus,tenuicollis,,LeConte,1851,,,
beetle,ptecam,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus campbelli,Pterostichus,Pseudoferonina,campbelli,,Bousquet,1985,,,
beetle,pteshu,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus shulli,Pterostichus,Pseudoferonina,shulli,,Hatch,1949,110670,,
beetle,ptesme,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus smetanai,Pterostichus,Pseudoferonina,smetanai,,Bousquet,1985,,,
beetle,ptespa,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus spathifer,Pterostichus,Pseudoferonina,spathifer,,Bousquet,1992,,,
beetle,ptevex,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus vexatus,Pterostichus,Pseudoferonina,vexatus,,Bousquet,1985,,,
beetle,pteluc,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus luctuosus,Pterostichus,Pseudomaseus,luctuosus,,Dejean,1828,110532,,
beetle,pteten,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Pterostichus tenuis,Pterostichus,Pseudomaseus,tenuis,,Casey,1924,,,
beetle,scaman,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Scaphinotus mannii,Scaphinotus,Pseudonomaretus,mannii,,Wickham,1919,,,
beetle,scareg,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Scaphinotus regularis,Scaphinotus,Pseudonomaretus,regularis,,LeConte,1884,109444,,
beetle,haract,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Harpalus actiosus,Harpalus,Pseudoophonus,actiosus,,Casey,1914,111214,,
beetle,harcal,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Harpalus caliginosus,Harpalus,Pseudoophonus,caliginosus,,Fabricius,1775,111218,,
beetle,harcom,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Harpalus compar,Harpalus,Pseudoophonus,compar,,LeConte,1848,,,
beetle,harery,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Harpalus erythropus,Harpalus,Pseudoophonus,erythropus,,Dejean,1829,111217,,
beetle,harfau,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Harpalus faunus,Harpalus,Pseudoophonus,faunus,,Say,1823,111207,,
beetle,harkat,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Harpalus katiae,Harpalus,Pseudoophonus,katiae,,Battoni,1985,,,
beetle,harlio,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Harpalus liobasis,Harpalus,Pseudoophonus,liobasis,,Chaudoir,1868,111210,,
beetle,harpar,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Harpalus paratus,Harpalus,Pseudoophonus,paratus,,Casey,1924,111216,,
beetle,harpen,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Harpalus pensylvanicus,Harpalus,Pseudoophonus,pensylvanicus,,DeGeer,1774,111208,,
beetle,harpon,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Harpalus poncei,Harpalus,Pseudoophonus,poncei,,Will,2001,,,
beetle,harruf,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Harpalus rufipes,Harpalus,Pseudoophonus,rufipes,,DeGeer,1774,111206,,
beetle,hartex,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Harpalus texanus,Harpalus,Pseudoophonus,texanus,,Casey,1914,111212,,
beetle,harvag,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Harpalus vagans,Harpalus,Pseudoophonus,vagans,,LeConte,1865,,,
beetle,harpro1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Harpalus protractus,Harpalus,Pseudoophonus,protractus,,Casey,1914,111211,,
beetle,bemcha,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Bembidion chalceum,Bembidion,Pseudoperyphus,chalceum,,Dejean,1831,109808,,
beetle,bemhon,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Bembidion honestum,Bembidion,Pseudoperyphus,honestum,,Say,1823,109809,,
beetle,bemruf2,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Bembidion rufotinctum,Bembidion,Pseudoperyphus,rufotinctum,,Chaudoir,1868,,,
beetle,bemint1,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Bembidion integrum,Bembidion,Pseudoperyphus,integrum,,Casey,1918,109810,,
beetle,amacol,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Amara colvillensis,Amara,Reductocelia,colvillensis,,Lindroth,1968,110872,,
beetle,nebapp,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria appalachia,Nebria,Reductonebria,appalachia,,Darlington,1931,109508,,
beetle,nebcha,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria charlottae,Nebria,Reductonebria,charlottae,,Lindroth,1961,109490,,
beetle,nebdan,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria danmanni,Nebria,Reductonebria,danmanni,,Kavanaugh,1981,,,
beetle,nebdar,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria darlingtoni,Nebria,Reductonebria,darlingtoni,,Kavanaugh,1979,,,
beetle,nebdes,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria desolata,Nebria,Reductonebria,desolata,,Kavanaugh,1971,109504,,
beetle,nebdiv,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria diversa,Nebria,Reductonebria,diversa,,LeConte,1863,109503,,
beetle,nebhai,http://www.mendeley.com/research/systematic-list-of-ground-beetles/,Nebria haida,Nebria,Reductonebria,haida,,Kavanaugh,1984,,,
