taxon_id, spp_id, source_id, scientific_name, common_name, order_name, family_name
bird,batant1,ebird,Hypocnemoides maculicauda,Band-tailed Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,bawant1,ebird,Myrmochanes hemileucus,Black-and-white Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,bacant1,ebird,Gymnocichla nudiceps,Bare-crowned Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,silant1,ebird,Sclateria naevia,Silvered Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,blhant3,ebird,Percnostola rufifrons,Black-headed Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,allant1,ebird,Percnostola arenarum,Allpahuayo Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,whlant1,ebird,Percnostola lophotes,White-lined Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,slcant3,ebird,Schistocichla schistacea,Slate-colored Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,spwant3,ebird,Schistocichla leucostigma,Spot-winged Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,humant1,ebird,Schistocichla humaythae,Humaita Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,brhant1,ebird,Schistocichla brunneiceps,Brownish-headed Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,rufant4,ebird,Schistocichla rufifacies,Rufous-faced Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,rorant2,ebird,Schistocichla saturata,Roraiman Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,cauant2,ebird,Schistocichla caurensis,Caura Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,whbant1,ebird,Myrmeciza longipes,White-bellied Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,chbant1,ebird,Myrmeciza exsul,Chestnut-backed Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,febant1,ebird,Myrmeciza ferruginea,Ferruginous-backed Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,scaant3,ebird,Myrmeciza ruficauda,Scalloped Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,whbant4,ebird,Myrmeciza loricata,White-bibbed Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,squant1,ebird,Myrmeciza squamosa,Squamate Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,dumant1,ebird,Myrmeciza laemosticta,Dull-mantled Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,dumant3,ebird,Myrmeciza palliata,Magdalena Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,esmant1,ebird,Myrmeciza nigricauda,Esmeraldas Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,sttant3,ebird,Myrmeciza berlepschi,Stub-tailed Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,gybant1,ebird,Myrmeciza pelzelni,Gray-bellied Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,chtant2,ebird,Myrmeciza hemimelaena,Chestnut-tailed Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,zimant1,ebird,Myrmeciza castanea,Zimmer's Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,bltant2,ebird,Myrmeciza atrothorax,Black-throated Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,whsant1,ebird,Myrmeciza melanoceps,White-shouldered Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,goeant1,ebird,Myrmeciza goeldii,Goeldi's Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,pluant1,ebird,Myrmeciza hyperythra,Plumbeous Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,sooant1,ebird,Myrmeciza fortis,Sooty Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,immant1,ebird,Myrmeciza immaculata,Immaculate Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,yapant1,ebird,Myrmeciza disjuncta,Yapacana Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,gyhant1,ebird,Myrmeciza griseiceps,Gray-headed Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,wibant1,ebird,Myrmornis torquata,Wing-banded Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,whpant1,ebird,Pithys albifrons,White-plumed Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,whmant2,ebird,Pithys castaneus,White-masked Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,bicant1,ebird,Gymnopithys leucaspis,Bicolored Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,rutant4,ebird,Gymnopithys rufigula,Rufous-throated Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,whtant1,ebird,Gymnopithys salvini,White-throated Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,lunant2,ebird,Gymnopithys lunulatus,Lunulated Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,baeant1,ebird,Rhegmatorhina gymnops,Bare-eyed Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,harant1,ebird,Rhegmatorhina berlepschi,Harlequin Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,whbant5,ebird,Rhegmatorhina hoffmannsi,White-breasted Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,chcant1,ebird,Rhegmatorhina cristata,Chestnut-crested Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,hacant1,ebird,Rhegmatorhina melanosticta,Hairy-crested Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,spoant1,ebird,Hylophylax naevioides,Spotted Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,spbant6,ebird,Hylophylax naevius,Spot-backed Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,dobant2,ebird,Hylophylax punctulatus,Dot-backed Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,scbant3,ebird,Willisornis poecilinotus,Common Scale-backed Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,scbant8,ebird,Willisornis vidua,Xingu Scale-backed Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,bsbeye1,ebird,Phlegopsis nigromaculata,Black-spotted Bare-eye,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,rwbeye1,ebird,Phlegopsis erythroptera,Reddish-winged Bare-eye,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,pafant1,ebird,Phlegopsis borbae,Pale-faced Bare-eye,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,oceant1,ebird,Phaenostictus mcleannani,Ocellated Antbird,Passeriformes,Thamnophilidae (Typical Antbirds)
bird,colcre1,ebird,Melanopareia torquata,Collared Crescentchest,Passeriformes,Melanopareiidae (Crescentchests)
bird,olccre1,ebird,Melanopareia maximiliani,Olive-crowned Crescentchest,Passeriformes,Melanopareiidae (Crescentchests)
bird,marcre1,ebird,Melanopareia maranonica,Marañon Crescentchest,Passeriformes,Melanopareiidae (Crescentchests)
bird,elecre1,ebird,Melanopareia elegans,Elegant Crescentchest,Passeriformes,Melanopareiidae (Crescentchests)
bird,rufgna1,ebird,Conopophaga lineata,Rufous Gnateater,Passeriformes,Conopophagidae (Gnateaters)
bird,chbgna1,ebird,Conopophaga aurita,Chestnut-belted Gnateater,Passeriformes,Conopophagidae (Gnateaters)
bird,hoogna1,ebird,Conopophaga roberti,Hooded Gnateater,Passeriformes,Conopophagidae (Gnateaters)
bird,blbgna1,ebird,Conopophaga melanogaster,Black-bellied Gnateater,Passeriformes,Conopophagidae (Gnateaters)
bird,astgna1,ebird,Conopophaga peruviana,Ash-throated Gnateater,Passeriformes,Conopophagidae (Gnateaters)
bird,chcgna1,ebird,Conopophaga castaneiceps,Chestnut-crowned Gnateater,Passeriformes,Conopophagidae (Gnateaters)
bird,slagna1,ebird,Conopophaga ardesiaca,Slaty Gnateater,Passeriformes,Conopophagidae (Gnateaters)
bird,blcgna1,ebird,Conopophaga melanops,Black-cheeked Gnateater,Passeriformes,Conopophagidae (Gnateaters)
bird,blcant1,ebird,Pittasoma michleri,Black-crowned Antpitta,Passeriformes,Conopophagidae (Gnateaters)
bird,rucant3,ebird,Pittasoma rufopileatum,Rufous-crowned Antpitta,Passeriformes,Conopophagidae (Gnateaters)
bird,undant1,ebird,Grallaria squamigera,Undulated Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,giaant1,ebird,Grallaria gigantea,Giant Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,greant2,ebird,Grallaria excelsa,Great Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,varant2,ebird,Grallaria varia,Variegated Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,mouant1,ebird,Grallaria alleni,Moustached Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,scaant1,ebird,Grallaria guatimalensis,Scaled Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,tacant1,ebird,Grallaria chthonia,Tachira Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,plbant1,ebird,Grallaria haplonota,Plain-backed Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,ocsant1,ebird,Grallaria dignissima,Ochre-striped Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,eluant1,ebird,Grallaria eludens,Elusive Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,chcant2,ebird,Grallaria ruficapilla,Chestnut-crowned Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,watant1,ebird,Grallaria watkinsi,Watkins's Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,samant1,ebird,Grallaria bangsi,Santa Marta Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,cunant1,ebird,Grallaria kaestneri,Cundinamarca Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,sthant2,ebird,Grallaria andicolus,Stripe-headed Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,gynant1,ebird,Grallaria griseonucha,Gray-naped Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,bicant3,ebird,Grallaria rufocinerea,Bicolored Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,jocant1,ebird,Grallaria ridgelyi,Jocotoco Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,chnant1,ebird,Grallaria nuchalis,Chestnut-naped Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,pabant1,ebird,Grallaria carrikeri,Pale-billed Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,whtant2,ebird,Grallaria albigula,White-throated Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,yebant1,ebird,Grallaria flavotincta,Yellow-breasted Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,whbant3,ebird,Grallaria hypoleuca,White-bellied Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,rutant5,ebird,Grallaria przewalskii,Rusty-tinged Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,bayant1,ebird,Grallaria capitalis,Bay Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,rawant1,ebird,Grallaria erythroleuca,Red-and-white Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,rufant1,ebird,Grallaria rufula,Rufous Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,cheant2,ebird,Grallaria blakei,Chestnut Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,tawant1,ebird,Grallaria quitensis,Tawny Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,antant1,ebird,Grallaria urraoensis,Urrao Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,brbant1,ebird,Grallaria milleri,Brown-banded Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,rufant2,ebird,Grallaria erythrotis,Rufous-faced Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,stcant2,ebird,Hylopezus perspicillatus,Streak-chested Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,spoant2,ebird,Hylopezus macularius,Spotted Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,alfant1,ebird,Hylopezus whittakeri,Alta Floresta Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,masant1,ebird,Hylopezus auricularis,Masked Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,thiant1,ebird,Hylopezus dives,Thicket Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,whlant2,ebird,Hylopezus fulviventris,White-lored Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,amaant1,ebird,Hylopezus berlepschi,Amazonian Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,whbant7,ebird,Hylopezus ochroleucus,White-browed Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,spbant1,ebird,Hylopezus nattereri,Speckle-breasted Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,thlant1,ebird,Myrmothera campanisona,Thrush-like Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,tepant1,ebird,Myrmothera simplex,Tepui Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,ocbant1,ebird,Grallaricula flavirostris,Ochre-breasted Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,scbant2,ebird,Grallaricula loricata,Scallop-breasted Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,hooant1,ebird,Grallaricula cucullata,Hooded Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,perant1,ebird,Grallaricula peruviana,Peruvian Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,ocfant1,ebird,Grallaricula ochraceifrons,Ochre-fronted Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,rubant5,ebird,Grallaricula ferrugineipectus,Rusty-breasted Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,slcant2,ebird,Grallaricula nana,Slate-crowned Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,slcant5,ebird,Grallaricula cumanensis,Sucre Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,crfant1,ebird,Grallaricula lineifrons,Crescent-faced Antpitta,Passeriformes,Grallariidae (Antpittas)
bird,cthhue1,ebird,Pteroptochos castaneus,Chestnut-throated Huet-huet,Passeriformes,Rhinocryptidae (Tapaculos)
bird,bthhue1,ebird,Pteroptochos tarnii,Black-throated Huet-huet,Passeriformes,Rhinocryptidae (Tapaculos)
bird,moutur1,ebird,Pteroptochos megapodius,Moustached Turca,Passeriformes,Rhinocryptidae (Tapaculos)
bird,whttap1,ebird,Scelorchilus albicollis,White-throated Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,chutap1,ebird,Scelorchilus rubecula,Chucao Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,rubtap1,ebird,Liosceles thoracicus,Rusty-belted Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,ocetap1,ebird,Acropternis orthonyx,Ocellated Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,cregal1,ebird,Rhinocrypta lanceolata,Crested Gallito,Passeriformes,Rhinocryptidae (Tapaculos)
bird,sangal1,ebird,Teledromas fuscus,Sandy Gallito,Passeriformes,Rhinocryptidae (Tapaculos)
bird,spobam1,ebird,Psilorhamphus guttatus,Spotted Bamboowren,Passeriformes,Rhinocryptidae (Tapaculos)
bird,slabri1,ebird,Merulaxis ater,Slaty Bristlefront,Passeriformes,Rhinocryptidae (Tapaculos)
bird,strbri1,ebird,Merulaxis stresemanni,Stresemann's Bristlefront,Passeriformes,Rhinocryptidae (Tapaculos)
bird,ocftap1,ebird,Eugralla paradoxa,Ochre-flanked Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,asctap1,ebird,Myornis senilis,Ash-colored Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,whbtap1,ebird,Eleoscytalopus indigoticus,White-breasted Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,bahtap1,ebird,Eleoscytalopus psychopompus,Bahia Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,blatap1,ebird,Scytalopus latrans,Blackish Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,unitap1,ebird,Scytalopus unicolor,Unicolored Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,tritap1,ebird,Scytalopus parvirostris,Trilling Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,moctap1,ebird,Scytalopus speluncae,Mouse-colored Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,roctap1,ebird,Scytalopus petrophilus,Rock Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,diatap2,ebird,Scytalopus diamantinensis,Diamantina Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,platap1,ebird,Scytalopus pachecoi,Planalto Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,martap1,ebird,Scytalopus iraiensis,Marsh Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,laftap1,ebird,Scytalopus macropus,Large-footed Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,samtap1,ebird,Scytalopus sanctaemartae,Santa Marta Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,lottap1,ebird,Scytalopus micropterus,Long-tailed Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,ruvtap1,ebird,Scytalopus femoralis,Rufous-vented Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,whctap1,ebird,Scytalopus atratus,White-crowned Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,boltap1,ebird,Scytalopus bolivianus,Bolivian Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,tactap1,ebird,Scytalopus panamensis,Tacarcuna Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,chotap1,ebird,Scytalopus chocoensis,Choco Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,upmtap1,ebird,Scytalopus rodriguezi,Upper Magdalena Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,stitap1,ebird,Scytalopus stilesi,Stiles's Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,ecutap1,ebird,Scytalopus robbinsi,Ecuadorian Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,nartap2,ebird,Scytalopus vicinior,Nariño Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,brrtap1,ebird,Scytalopus latebricola,Brown-rumped Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,mertap1,ebird,Scytalopus meridanus,Merida Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,siftap1,ebird,Scytalopus argentifrons,Silvery-fronted Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,cartap1,ebird,Scytalopus caracae,Caracas Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,spitap2,ebird,Scytalopus spillmanni,Spillmann's Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,chutap2,ebird,Scytalopus parkeri,Chusquea Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,bratap1,ebird,Scytalopus novacapitalis,Brasilia Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,magtap1,ebird,Scytalopus magellanicus,Magellanic Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,mattap1,ebird,Scytalopus griseicollis,Pale-bellied Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,nebtap1,ebird,Scytalopus altirostris,Neblina Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,anctap1,ebird,Scytalopus affinis,Ancash Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,tsctap1,ebird,Scytalopus acutirostris,Tschudi's Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,viltap1,ebird,Scytalopus urubambae,Vilcabamba Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,puntap1,ebird,Scytalopus simonsi,Puna Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,zimtap1,ebird,Scytalopus zimmeri,Zimmer's Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,whbtap2,ebird,Scytalopus superciliaris,White-browed Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,dustap1,ebird,Scytalopus fuscus,Dusky Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,partap1,ebird,Scytalopus canus,Paramillo Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,partap2,ebird,Scytalopus opacus,Paramo Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,diatap1,ebird,Scytalopus schulenbergi,Diademed Tapaculo,Passeriformes,Rhinocryptidae (Tapaculos)
bird,rucant2,ebird,Formicarius colma,Rufous-capped Antthrush,Passeriformes,Formicariidae (Antthrushes)
bird,blfant1,ebird,Formicarius analis,Black-faced Antthrush,Passeriformes,Formicariidae (Antthrushes)
bird,rufant3,ebird,Formicarius rufifrons,Rufous-fronted Antthrush,Passeriformes,Formicariidae (Antthrushes)
bird,blhant1,ebird,Formicarius nigricapillus,Black-headed Antthrush,Passeriformes,Formicariidae (Antthrushes)
bird,rubant1,ebird,Formicarius rufipectus,Rufous-breasted Antthrush,Passeriformes,Formicariidae (Antthrushes)
bird,shtant1,ebird,Chamaeza campanisona,Short-tailed Antthrush,Passeriformes,Formicariidae (Antthrushes)
bird,strant3,ebird,Chamaeza nobilis,Striated Antthrush,Passeriformes,Formicariidae (Antthrushes)
bird,sucant1,ebird,Chamaeza meruloides,Such's Antthrush,Passeriformes,Formicariidae (Antthrushes)
bird,schant1,ebird,Chamaeza turdina,Schwartz's Antthrush,Passeriformes,Formicariidae (Antthrushes)
bird,rutant2,ebird,Chamaeza ruficauda,Rufous-tailed Antthrush,Passeriformes,Formicariidae (Antthrushes)
bird,barant2,ebird,Chamaeza mollissima,Barred Antthrush,Passeriformes,Formicariidae (Antthrushes)
bird,tatlea1,ebird,Sclerurus mexicanus,Tawny-throated Leaftosser,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers)
bird,shblea1,ebird,Sclerurus rufigularis,Short-billed Leaftosser,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers)
bird,sctlea1,ebird,Sclerurus guatemalensis,Scaly-throated Leaftosser,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers)
bird,bltlea1,ebird,Sclerurus caudacutus,Black-tailed Leaftosser,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers)
bird,grtlea1,ebird,Sclerurus albigularis,Gray-throated Leaftosser,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers)
bird,rublea1,ebird,Sclerurus scansor,Rufous-breasted Leaftosser,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers)
bird,coamin1,ebird,Geositta peruviana,Coastal Miner,Passeriformes,Furnariidae (Ovenbirds and Woodcreepers)
