source,Kingdom,Subkingdom,superdivision,Phylum,subdivision,Superclass,Class,Order,Suborder,Infraorder,Family,Subfamily,Genus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,Scolecomorphinae,Crotaphatrema
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,Scolecomorphinae,Scolecomorphus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,Typhlonectinae,Atretochoana
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,Typhlonectinae,Chthonerpeton
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,Typhlonectinae,Nectocaecilia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,Typhlonectinae,Potomotyphlus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Caeciliidae,Typhlonectinae,Typhlonectes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Ichthyophiidae,,Caudacaecilia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Ichthyophiidae,,Ichthyophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Ichthyophiidae,,Uraeotyphlus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Rhinatrematidae,,Epicrionops
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Amphibia,Gymnophiona,,,Rhinatrematidae,,Rhinatrema
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Crocodilia,,,Alligatoridae,,Alligator
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Crocodilia,,,Alligatoridae,,Caiman
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Crocodilia,,,Alligatoridae,,Melanosuchus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Crocodilia,,,Alligatoridae,,Paleosuchus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Crocodilia,,,Crocodylidae,,Crocodylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Crocodilia,,,Crocodylidae,,Mecistops
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Crocodilia,,,Crocodylidae,,Osteolaemus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Crocodilia,,,Gavialidae,,Gavialis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Crocodilia,,,Gavialidae,,Tomistoma
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Rhynchocephalia,,,Sphenodontidae,,Sphenodon
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,,,Dibamidae,,Anelytropsis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,,,Dibamidae,,Dibamus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Amphisbaenia ,,Amphisbaenidae,,Amphisbaena
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Amphisbaenia ,,Bipedidae,,Bipes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Amphisbaenia ,,Rhineuridae,,Rhineura
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Amphisbaenia ,,Trogonophidae,,Agamodon
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Amphisbaenia ,,Trogonophidae,,Diplometopon
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Amphisbaenia ,,Trogonophidae,,Pachycalamus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Amphisbaenia ,,Trogonophidae,,Trogonophis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Anguidae,,Abronia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Anguidae,,Anguis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Anguidae,,Barisia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Anguidae,,Celestus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Anguidae,,Diploglossus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Anguidae,,Elgaria
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Anguidae,,Gerrhonotus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Anguidae,,Mesaspis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Anguidae,,Ophiodes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Anguidae,,Ophisaurus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Anguidae,,Wetmorena
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Anniellidae,,Anniella
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Cordylidae,,Chamaesaurus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Gymnophthalmidae,,Anadia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Gymnophthalmidae,,Bachia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Gymnophthalmidae,,Cercosaura
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Gymnophthalmidae,,Ecpleopus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Gymnophthalmidae,,Euspondylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Gymnophthalmidae,,Gymnophthalmus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Gymnophthalmidae,,Iphisa
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Gymnophthalmidae,,Leposoma
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Gymnophthalmidae,,Pholidobolus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Gymnophthalmidae,,Proctoporus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Helodermatidae,,Heloderma
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Lacertidae,,Acanthodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Lacertidae,,Lacerta
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Lacertidae,,Podarcis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Lacertidae,,Psammodromus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Lacertidae,,Takydromus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Lanthanotidae,,Lanthanotus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Scincidae,,Carlia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Scincidae,,Cryptoblepharus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Scincidae,,Emoia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Scincidae,,Eugongylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Scincidae,,Eumeces
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Scincidae,,Lamprolepis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Scincidae,,Lampropholis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Scincidae,,Leiolopisma
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Scincidae,,Lipinia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Scincidae,,Lygosoma
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Scincidae,,Mabuya
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Scincidae,,Neoseps
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Scincidae,,Niveoscincus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Scincidae,,Scincella
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Scincidae,,Sphenomorphus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Scincidae,,Tiliqua
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Teiidae,,Ameiva
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Teiidae,,Callopistes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Teiidae,,Cnemidophorus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Teiidae,,Crocodilurus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Teiidae,,Dicrodon
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Teiidae,,Dracaena
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Teiidae,,Kentropyx
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Teiidae,,Teius
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Teiidae,,Tupinambis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Varanidae,,Varanus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Xantusiidae,,Cricosaura
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Xantusiidae,,Lepidophyma
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Xantusiidae,,Xantusia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Xenosauridae,,Shinisaurus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Autarchoglossa ,,Xenosauridae,,Xenosaurus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Carphodactylidae,,Carphodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Carphodactylidae,,Nephrurus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Carphodactylidae,,Orraya
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Carphodactylidae,,Phyllurus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Carphodactylidae,,Saltuarius
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Carphodactylidae,,Underwoodisaurus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Carphodactylidae,,Uvidicolus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Diplodactylidae,,Bavayia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Diplodactylidae,,Crenadactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Diplodactylidae,,Dactylocnemis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Diplodactylidae,,Dierogekko
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Diplodactylidae,,Diplodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Diplodactylidae,,Eurydactylodes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Diplodactylidae,,Hoplodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Diplodactylidae,,Lucasium
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Diplodactylidae,,Mokopirirakau
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Diplodactylidae,,Naultinus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Diplodactylidae,,Oedodera
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Diplodactylidae,,Oedura
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Diplodactylidae,,Pseudothecadactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Diplodactylidae,,Rhacodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Diplodactylidae,,Rhynchoedura
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Diplodactylidae,,Strophurus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Diplodactylidae,,Toropuku
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Diplodactylidae,,Tukutuku
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Diplodactylidae,,Woodworthia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Eublepharidae,,Aeluroscalabotes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Eublepharidae,,Coleonyx
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Eublepharidae,,Eublepharis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Eublepharidae,,Goniurosaurus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Eublepharidae,,Hemitheconyx
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Eublepharidae,,Holodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Afroedura
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Afrogecko
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Agamura
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Ailuronyx
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Alsophylax
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Asiocolotes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Blaesodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Bunopus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Calodactylodes
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Chondrodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Christinus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Cnemaspis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Colopus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Crossobamon
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Cryptactites
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Cyrtodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Cyrtopodion
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Dixonius
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Ebenavia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Elasmodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Geckoella
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Geckolepis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Gehyra
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Gekko
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Goggia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Hemidactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Hemiphyllodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Heteronotia
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Homopholis
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Lepidodactylus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Luperosaurus
ITIS_2014_dl,Animalia,Bilateria,Deuterostomia,Chordata,Vertebrata,  Tetrapoda ,Reptilia,Squamata,  Gekkota ,,Gekkonidae,,Lygodactylus
